"","iteration","choice","trait","neutral"
"52",52,0.427230046948357,0.469230769230769,0.515384615384615
"53",53,0.454976303317536,0.479768786127168,0.500963391136802
"54",54,0.454954954954955,0.48995983935743,0.485943775100402
"55",55,0.459915611814346,0.498046875,0.529296875
"56",56,0.45273631840796,0.51252408477842,0.508670520231214
"57",57,0.493392070484582,0.498989898989899,0.501010101010101
"58",58,0.557522123893805,0.46734693877551,0.491836734693878
"59",59,0.538793103448276,0.489151873767258,0.477317554240631
"60",60,0.5625,0.506048387096774,0.481854838709677
"61",61,0.6125,0.522821576763486,0.491701244813278
"62",62,0.567567567567568,0.527777777777778,0.521825396825397
"63",63,0.617021276595745,0.532289628180039,0.522504892367906
"64",64,0.557692307692308,0.512720156555773,0.532289628180039
"65",65,0.609649122807018,0.544573643410853,0.544573643410853
"66",66,0.56221198156682,0.551456310679612,0.555339805825243
"67",67,0.50462962962963,0.51394422310757,0.541832669322709
"68",68,0.502262443438914,0.522072936660269,0.529750479846449
"69",69,0.490740740740741,0.490196078431373,0.541176470588235
"70",70,0.471615720524017,0.462301587301587,0.547619047619048
"71",71,0.461904761904762,0.461977186311787,0.517110266159696
"72",72,0.502262443438914,0.506198347107438,0.491735537190083
"73",73,0.546218487394958,0.500998003992016,0.49500998003992
"74",74,0.481481481481481,0.501960784313725,0.523529411764706
"75",75,0.458149779735683,0.499040307101727,0.533589251439539
"76",76,0.454976303317536,0.489402697495183,0.545279383429672
"77",77,0.482905982905983,0.500959692898273,0.495201535508637
"78",78,0.478723404255319,0.4921875,0.494140625
"79",79,0.458498023715415,0.48582995951417,0.52834008097166
"80",80,0.415,0.464143426294821,0.537848605577689
"81",81,0.415254237288136,0.482213438735178,0.486166007905138
"82",82,0.402010050251256,0.459081836327345,0.459081836327345
"83",83,0.350393700787402,0.456211812627291,0.476578411405295
"84",84,0.314814814814815,0.439175257731959,0.507216494845361
"85",85,0.336170212765957,0.428571428571429,0.501006036217304
"86",86,0.34841628959276,0.459183673469388,0.479591836734694
"87",87,0.354978354978355,0.468817204301075,0.503225806451613
"88",88,0.373540856031128,0.451882845188285,0.47071129707113
"89",89,0.38785046728972,0.428294573643411,0.486434108527132
"90",90,0.412556053811659,0.446680080482897,0.525150905432596
"91",91,0.416289592760181,0.462962962962963,0.495884773662551
"92",92,0.405857740585774,0.450097847358121,0.481409001956947
"93",93,0.353233830845771,0.444230769230769,0.515384615384615
"94",94,0.385650224215247,0.463510848126233,0.506903353057199
"95",95,0.390697674418605,0.453465346534653,0.497029702970297
"96",96,0.376623376623377,0.433734939759036,0.481927710843373
"97",97,0.429223744292237,0.439834024896266,0.464730290456432
"98",98,0.42798353909465,0.422131147540984,0.483606557377049
"99",99,0.434389140271493,0.446985446985447,0.498960498960499
"100",100,0.453061224489796,0.475708502024291,0.48582995951417
"101",101,0.400966183574879,0.491967871485944,0.493975903614458
"102",102,0.417391304347826,0.455102040816327,0.508163265306122
"103",103,0.422594142259414,0.466135458167331,0.51394422310757
"104",104,0.401869158878505,0.483685220729367,0.518234165067178
"105",105,0.37914691943128,0.483300589390963,0.514734774066798
"106",106,0.347639484978541,0.47808764940239,0.543824701195219
"107",107,0.320754716981132,0.462776659959759,0.531187122736419
"108",108,0.289915966386555,0.45643153526971,0.537344398340249
"109",109,0.33920704845815,0.4140625,0.533203125
"110",110,0.345622119815668,0.396039603960396,0.532673267326733
"111",111,0.379912663755459,0.415132924335378,0.484662576687117
"112",112,0.36,0.428571428571429,0.44047619047619
"113",113,0.387387387387387,0.464788732394366,0.466800804828974
"114",114,0.390557939914163,0.446247464503043,0.496957403651116
"115",115,0.427312775330396,0.42299794661191,0.51129363449692
"116",116,0.420168067226891,0.463768115942029,0.519668737060041
"117",117,0.429787234042553,0.471933471933472,0.501039501039501
"118",118,0.395652173913043,0.456349206349206,0.488095238095238
"119",119,0.402843601895735,0.448,0.516
"120",120,0.471861471861472,0.448202959830867,0.520084566596195
"121",121,0.526315789473684,0.478527607361963,0.503067484662577
"122",122,0.56140350877193,0.489711934156379,0.508230452674897
"123",123,0.635983263598326,0.504930966469428,0.499013806706114
"124",124,0.592417061611374,0.52286282306163,0.491053677932406
"125",125,0.567685589519651,0.551148225469729,0.51356993736952
"126",126,0.567685589519651,0.552,0.528
"127",127,0.576744186046512,0.515686274509804,0.509803921568627
"128",128,0.607929515418502,0.486274509803922,0.492156862745098
"129",129,0.617117117117117,0.535856573705179,0.49601593625498
"130",130,0.576576576576577,0.580078125,0.505859375
"131",131,0.60093896713615,0.581532416502947,0.530451866404715
"132",132,0.576576576576577,0.536538461538462,0.538461538461538
"133",133,0.625,0.50187969924812,0.490601503759398
"134",134,0.668224299065421,0.517647058823529,0.486274509803922
"135",135,0.594594594594595,0.579918032786885,0.487704918032787
"136",136,0.580357142857143,0.570576540755467,0.508946322067594
"137",137,0.57847533632287,0.527383367139959,0.511156186612576
"138",138,0.565400843881857,0.52510460251046,0.52928870292887
"139",139,0.564814814814815,0.526838966202783,0.516898608349901
"140",140,0.59009009009009,0.553703703703704,0.514814814814815
"141",141,0.554347826086957,0.566787003610108,0.510830324909747
"142",142,0.549763033175355,0.562264150943396,0.520754716981132
"143",143,0.601010101010101,0.516634050880626,0.524461839530333
"144",144,0.573221757322176,0.506048387096774,0.532258064516129
"145",145,0.588516746411483,0.517786561264822,0.515810276679842
"146",146,0.618421052631579,0.560311284046693,0.521400778210117
"147",147,0.59009009009009,0.542168674698795,0.508032128514056
"148",148,0.627705627705628,0.549603174603175,0.507936507936508
"149",149,0.619469026548673,0.535573122529644,0.543478260869565
"150",150,0.645161290322581,0.493975903614458,0.536144578313253
"151",151,0.614718614718615,0.526315789473684,0.504048582995951
"152",152,0.571428571428571,0.556201550387597,0.488372093023256
"153",153,0.592592592592593,0.5199203187251,0.5
"154",154,0.570796460176991,0.552966101694915,0.516949152542373
"155",155,0.54585152838428,0.542857142857143,0.506122448979592
"156",156,0.518181818181818,0.530241935483871,0.544354838709677
"157",157,0.54356846473029,0.522593320235756,0.554027504911591
"158",158,0.65625,0.520547945205479,0.5146771037182
"159",159,0.666666666666667,0.518518518518518,0.48559670781893
"160",160,0.680365296803653,0.525050100200401,0.482965931863727
"161",161,0.68859649122807,0.570866141732283,0.480314960629921
"162",162,0.632075471698113,0.602766798418972,0.470355731225296
"163",163,0.691964285714286,0.593684210526316,0.473684210526316
"164",164,0.685483870967742,0.545073375262054,0.505241090146751
"165",165,0.646511627906977,0.535641547861507,0.523421588594705
"166",166,0.622881355932203,0.588110403397028,0.467091295116773
"167",167,0.652173913043478,0.588477366255144,0.477366255144033
"168",168,0.639676113360324,0.576374745417515,0.519348268839104
"169",169,0.677570093457944,0.554890219560878,0.526946107784431
"170",170,0.665271966527197,0.543859649122807,0.543859649122807
"171",171,0.674528301886792,0.576923076923077,0.534615384615385
"172",172,0.694690265486726,0.604288499025341,0.514619883040936
"173",173,0.661835748792271,0.569789674952199,0.518164435946463
"174",174,0.650442477876106,0.570621468926554,0.546139359698682
"175",175,0.66839378238342,0.554639175257732,0.56701030927835
"176",176,0.671936758893281,0.583333333333333,0.56875
"177",177,0.693333333333333,0.577868852459016,0.563524590163934
"178",178,0.685714285714286,0.569138276553106,0.555110220440882
"179",179,0.67487684729064,0.55511811023622,0.541338582677165
"180",180,0.607438016528926,0.563492063492063,0.482142857142857
"181",181,0.609137055837564,0.538934426229508,0.48155737704918
"182",182,0.657587548638132,0.547169811320755,0.490566037735849
"183",183,0.691542288557214,0.583665338645418,0.468127490039841
"184",184,0.685714285714286,0.551282051282051,0.47008547008547
"185",185,0.675438596491228,0.54320987654321,0.47119341563786
"186",186,0.67381974248927,0.576687116564417,0.486707566462168
"187",187,0.613333333333333,0.569721115537849,0.50199203187251
"188",188,0.559471365638767,0.537254901960784,0.486274509803922
"189",189,0.548837209302326,0.542443064182195,0.476190476190476
"190",190,0.5375,0.558282208588957,0.482617586912065
"191",191,0.502304147465438,0.532188841201717,0.478540772532189
"192",192,0.484126984126984,0.533190578158458,0.453961456102784
"193",193,0.439130434782609,0.529411764705882,0.413793103448276
"194",194,0.423236514522822,0.504,0.402
"195",195,0.415094339622642,0.49604743083004,0.454545454545455
"196",196,0.419642857142857,0.488843813387424,0.474645030425964
"197",197,0.421940928270042,0.463617463617464,0.492723492723493
"198",198,0.392857142857143,0.422310756972112,0.49800796812749
"199",199,0.297297297297297,0.425963488843813,0.515212981744422
"200",200,0.331932773109244,0.402083333333333,0.5125
"201",201,0.367088607594937,0.396265560165975,0.516597510373444
"202",202,0.325581395348837,0.403193612774451,0.520958083832335
"203",203,0.367521367521368,0.41260162601626,0.495934959349593
"204",204,0.359649122807018,0.405679513184584,0.529411764705882
"205",205,0.407894736842105,0.399594320486815,0.521298174442191
"206",206,0.383259911894273,0.419678714859438,0.479919678714859
"207",207,0.36283185840708,0.424361493123772,0.489194499017682
"208",208,0.393518518518519,0.4,0.510891089108911
"209",209,0.430434782608696,0.401590457256461,0.530815109343936
"210",210,0.344339622641509,0.41747572815534,0.516504854368932
"211",211,0.345291479820628,0.434697855750487,0.47953216374269
"212",212,0.342465753424658,0.474747474747475,0.505050505050505
"213",213,0.379310344827586,0.470225872689938,0.507186858316222
"214",214,0.401709401709402,0.478170478170478,0.488565488565489
"215",215,0.385593220338983,0.475806451612903,0.48991935483871
"216",216,0.3710407239819,0.452,0.496
"217",217,0.410714285714286,0.446215139442231,0.52390438247012
"218",218,0.393518518518519,0.462809917355372,0.485537190082645
"219",219,0.34136546184739,0.475991649269311,0.45929018789144
"220",220,0.358139534883721,0.49003984063745,0.49601593625498
"221",221,0.34841628959276,0.465483234714004,0.477317554240631
"222",222,0.348837209302326,0.478174603174603,0.468253968253968
"223",223,0.31140350877193,0.474206349206349,0.482142857142857
"224",224,0.404545454545455,0.416326530612245,0.483673469387755
"225",225,0.425438596491228,0.429718875502008,0.475903614457831
"226",226,0.396135265700483,0.474806201550388,0.472868217054264
"227",227,0.4,0.461538461538462,0.502024291497976
"228",228,0.46606334841629,0.436170212765957,0.529787234042553
"229",229,0.478599221789883,0.459401709401709,0.514957264957265
"230",230,0.420091324200913,0.518438177874187,0.496746203904555
"231",231,0.421052631578947,0.490280777537797,0.485961123110151
"232",232,0.416309012875536,0.451476793248945,0.544303797468354
"233",233,0.39662447257384,0.420408163265306,0.551020408163265
"234",234,0.407582938388626,0.444897959183673,0.526530612244898
"235",235,0.394308943089431,0.479125248508946,0.542743538767396
"236",236,0.432692307692308,0.486,0.534
"237",237,0.468879668049793,0.460606060606061,0.547474747474747
"238",238,0.502347417840376,0.433609958506224,0.591286307053942
"239",239,0.510288065843621,0.45979381443299,0.558762886597938
"240",240,0.504504504504504,0.495798319327731,0.533613445378151
"241",241,0.510121457489879,0.510460251046025,0.527196652719665
"242",242,0.488986784140969,0.485655737704918,0.514344262295082
"243",243,0.48695652173913,0.499025341130604,0.532163742690059
"244",244,0.4688995215311,0.529069767441861,0.548449612403101
"245",245,0.455752212389381,0.506849315068493,0.520547945205479
"246",246,0.509523809523809,0.513238289205703,0.513238289205703
"247",247,0.524390243902439,0.527426160337553,0.516877637130802
"248",248,0.487179487179487,0.501010101010101,0.519191919191919
"249",249,0.478468899521531,0.487571701720841,0.512428298279159
"250",250,0.554585152838428,0.504950495049505,0.538613861386139
"251",251,0.550724637681159,0.527204502814259,0.5046904315197
"252",252,0.507317073170732,0.538461538461538,0.4953095684803
"253",253,0.556650246305419,0.528375733855186,0.475538160469667
"254",254,0.612612612612613,0.516064257028112,0.469879518072289
"255",255,0.657777777777778,0.531496062992126,0.501968503937008
"256",256,0.633928571428571,0.559223300970874,0.518446601941748
"257",257,0.663677130044843,0.535573122529644,0.523715415019763
"258",258,0.693396226415094,0.569721115537849,0.49402390438247
"259",259,0.658227848101266,0.591836734693878,0.485714285714286
"260",260,0.646788990825688,0.572834645669291,0.448818897637795
"261",261,0.621145374449339,0.572874493927126,0.481781376518219
"262",262,0.635964912280702,0.553752535496957,0.484787018255578
"263",263,0.6,0.573440643863179,0.47887323943662
"264",264,0.616379310344828,0.574642126789366,0.482617586912065
"265",265,0.633802816901408,0.573770491803279,0.491803278688525
"266",266,0.686440677966102,0.584158415841584,0.499009900990099
"267",267,0.684729064039409,0.606118546845124,0.478011472275335
"268",268,0.626728110599078,0.608349900596421,0.483101391650099
"269",269,0.638009049773756,0.563241106719368,0.464426877470356
"270",270,0.6,0.534450651769088,0.445065176908752
"271",271,0.599033816425121,0.562383612662942,0.497206703910615
"272",272,0.681818181818182,0.539741219963031,0.528650646950092
"273",273,0.693023255813954,0.562380038387716,0.522072936660269
"274",274,0.653658536585366,0.593117408906883,0.510121457489879
"275",275,0.665271966527197,0.579681274900398,0.50597609561753
"276",276,0.631840796019901,0.594174757281553,0.489320388349515
"277",277,0.635964912280702,0.55672268907563,0.497899159663866
"278",278,0.549586776859504,0.582304526748971,0.462962962962963
"279",279,0.548837209302326,0.587771203155819,0.455621301775148
"280",280,0.53448275862069,0.581532416502947,0.49901768172888
"281",281,0.5260663507109,0.571428571428571,0.48
"282",282,0.488479262672811,0.533980582524272,0.477669902912621
"283",283,0.55045871559633,0.491017964071856,0.457085828343313
"284",284,0.563025210084034,0.516898608349901,0.459244532803181
"285",285,0.543689320388349,0.518072289156627,0.469879518072289
"286",286,0.552173913043478,0.527196652719665,0.49163179916318
"287",287,0.544303797468354,0.54140127388535,0.507430997876858
"288",288,0.506172839506173,0.514227642276423,0.514227642276423
"289",289,0.467289719626168,0.491017964071856,0.55688622754491
"290",290,0.474885844748858,0.518962075848303,0.532934131736527
"291",291,0.48068669527897,0.505091649694501,0.525458248472505
"292",292,0.445454545454545,0.471774193548387,0.51008064516129
"293",293,0.434210526315789,0.47534516765286,0.49112426035503
"294",294,0.430555555555556,0.517509727626459,0.492217898832685
"295",295,0.46046511627907,0.509615384615385,0.523076923076923
"296",296,0.41588785046729,0.50873786407767,0.522330097087379
"297",297,0.401826484018265,0.49402390438247,0.49800796812749
"298",298,0.38961038961039,0.44950495049505,0.485148514851485
"299",299,0.404040404040404,0.472279260780287,0.464065708418891
"300",300,0.453488372093023,0.445833333333333,0.479166666666667
"301",301,0.445945945945946,0.407843137254902,0.515686274509804
"302",302,0.435779816513761,0.454901960784314,0.537254901960784
"303",303,0.420814479638009,0.441584158415842,0.497029702970297
"304",304,0.422018348623853,0.431906614785992,0.459143968871595
"305",305,0.416666666666667,0.462776659959759,0.48692152917505
"306",306,0.377682403433476,0.491836734693878,0.491836734693878
"307",307,0.383259911894273,0.508097165991903,0.487854251012146
"308",308,0.310043668122271,0.457905544147844,0.501026694045175
"309",309,0.317596566523605,0.444444444444444,0.490909090909091
"310",310,0.356164383561644,0.459724950884086,0.518664047151277
"311",311,0.434579439252336,0.466410748560461,0.520153550863724
"312",312,0.429906542056075,0.470588235294118,0.515686274509804
"313",313,0.407079646017699,0.501061571125265,0.51380042462845
"314",314,0.374517374517374,0.443231441048035,0.554585152838428
"315",315,0.382716049382716,0.430020283975659,0.547667342799189
"316",316,0.401869158878505,0.41699604743083,0.541501976284585
"317",317,0.388646288209607,0.426262626262626,0.513131313131313
"318",318,0.387931034482759,0.460122699386503,0.496932515337423
"319",319,0.359447004608295,0.451097804391218,0.48502994011976
"320",320,0.378260869565217,0.425149700598802,0.499001996007984
"321",321,0.382488479262673,0.457142857142857,0.504081632653061
"322",322,0.404166666666667,0.429752066115702,0.512396694214876
"323",323,0.388127853881279,0.43452380952381,0.531746031746032
"324",324,0.408695652173913,0.425742574257426,0.512871287128713
"325",325,0.393518518518519,0.445564516129032,0.520161290322581
"326",326,0.394957983193277,0.421370967741935,0.534274193548387
"327",327,0.385650224215247,0.446464646464646,0.507070707070707
"328",328,0.40625,0.465208747514911,0.520874751491054
"329",329,0.397260273972603,0.469758064516129,0.558467741935484
"330",330,0.348739495798319,0.465208747514911,0.546719681908549
"331",331,0.342723004694836,0.42911877394636,0.555555555555556
"332",332,0.366071428571429,0.421359223300971,0.559223300970874
"333",333,0.330232558139535,0.411067193675889,0.553359683794466
"334",334,0.339622641509434,0.422,0.56
"335",335,0.365546218487395,0.419354838709677,0.5625
"336",336,0.370535714285714,0.404426559356137,0.543259557344064
"337",337,0.381578947368421,0.398452611218569,0.541586073500967
"338",338,0.303030303030303,0.454901960784314,0.515686274509804
"339",339,0.292682926829268,0.472111553784861,0.531872509960159
"340",340,0.276381909547739,0.44689378757515,0.55310621242485
"341",341,0.384297520661157,0.457983193277311,0.544117647058823
"342",342,0.347826086956522,0.441860465116279,0.528541226215645
"343",343,0.388663967611336,0.436170212765957,0.523404255319149
"344",344,0.398305084745763,0.431865828092243,0.532494758909853
"345",345,0.362869198312236,0.440162271805274,0.539553752535497
"346",346,0.348214285714286,0.46900826446281,0.539256198347107
"347",347,0.3625,0.452427184466019,0.52621359223301
"348",348,0.372340425531915,0.425287356321839,0.528735632183908
"349",349,0.378723404255319,0.420289855072464,0.486542443064182
"350",350,0.391705069124424,0.435416666666667,0.475
"351",351,0.391304347826087,0.449152542372881,0.483050847457627
"352",352,0.377880184331797,0.429787234042553,0.468085106382979
"353",353,0.375494071146245,0.421267893660532,0.451942740286299
"354",354,0.398190045248869,0.4435318275154,0.46611909650924
"355",355,0.426778242677824,0.455621301775148,0.52465483234714
"356",356,0.443349753694581,0.451550387596899,0.51937984496124
"357",357,0.461187214611872,0.462776659959759,0.503018108651911
"358",358,0.407725321888412,0.470225872689938,0.515400410677618
"359",359,0.401785714285714,0.498997995991984,0.527054108216433
"360",360,0.386363636363636,0.477822580645161,0.564516129032258
"361",361,0.41025641025641,0.484599589322382,0.519507186858316
"362",362,0.419213973799127,0.473372781065089,0.510848126232742
"363",363,0.399082568807339,0.454545454545455,0.514462809917355
"364",364,0.418326693227092,0.449392712550607,0.5
"365",365,0.402985074626866,0.445564516129032,0.48991935483871
"366",366,0.415637860082305,0.430799220272904,0.499025341130604
"367",367,0.422885572139304,0.436538461538462,0.528846153846154
"368",368,0.331838565022422,0.443786982248521,0.516765285996055
"369",369,0.365384615384615,0.434184675834971,0.467583497053045
"370",370,0.342222222222222,0.422480620155039,0.449612403100775
"371",371,0.334905660377358,0.450676982591876,0.479690522243714
"372",372,0.403846153846154,0.39961759082218,0.487571701720841
"373",373,0.381395348837209,0.427722772277228,0.514851485148515
"374",374,0.389140271493213,0.466,0.514
"375",375,0.325991189427313,0.457425742574257,0.485148514851485
"376",376,0.369158878504673,0.425330812854442,0.497164461247637
"377",377,0.361809045226131,0.428282828282828,0.517171717171717
"378",378,0.355212355212355,0.449484536082474,0.527835051546392
"379",379,0.33953488372093,0.417821782178218,0.500990099009901
"380",380,0.343347639484979,0.419551934826884,0.511201629327902
"381",381,0.365217391304348,0.459958932238193,0.51129363449692
"382",382,0.379912663755459,0.441814595660749,0.522682445759369
"383",383,0.381818181818182,0.423529411764706,0.490196078431373
"384",384,0.464788732394366,0.448669201520913,0.47148288973384
"385",385,0.480582524271845,0.461538461538462,0.467166979362101
"386",386,0.457142857142857,0.455426356589147,0.461240310077519
"387",387,0.486607142857143,0.454011741682975,0.473581213307241
"388",388,0.451612903225806,0.460474308300395,0.460474308300395
"389",389,0.472972972972973,0.494274809160305,0.435114503816794
"390",390,0.438679245283019,0.502912621359223,0.458252427184466
"391",391,0.425438596491228,0.517441860465116,0.492248062015504
"392",392,0.422018348623853,0.49802371541502,0.50197628458498
"393",393,0.397260273972603,0.462890625,0.49609375
"394",394,0.381395348837209,0.466666666666667,0.456565656565657
"395",395,0.323008849557522,0.476190476190476,0.434782608695652
"396",396,0.326446280991736,0.457661290322581,0.457661290322581
"397",397,0.367713004484305,0.442965779467681,0.484790874524715
"398",398,0.366336633663366,0.456273764258555,0.47148288973384
"399",399,0.313084112149533,0.434285714285714,0.47047619047619
"400",400,0.330143540669856,0.426386233269598,0.483747609942639
"401",401,0.355855855855856,0.444874274661509,0.48742746615087
"402",402,0.354066985645933,0.393063583815029,0.485549132947977
"403",403,0.345291479820628,0.398422090729783,0.49112426035503
"404",404,0.39906103286385,0.382066276803119,0.499025341130604
"405",405,0.346491228070175,0.431411530815109,0.469184890656064
"406",406,0.357142857142857,0.466257668711656,0.456032719836401
"407",407,0.3125,0.434959349593496,0.483739837398374
"408",408,0.352112676056338,0.428571428571429,0.4853228962818
"409",409,0.427272727272727,0.443564356435644,0.457425742574257
"410",410,0.459821428571429,0.42827868852459,0.436475409836066
"411",411,0.417391304347826,0.435146443514644,0.447698744769874
"412",412,0.435684647302905,0.458248472505092,0.45213849287169
"413",413,0.430493273542601,0.446808510638298,0.456479690522244
"414",414,0.436619718309859,0.455056179775281,0.47940074906367
"415",415,0.417840375586854,0.460652591170825,0.500959692898273
"416",416,0.471428571428571,0.460194174757282,0.504854368932039
"417",417,0.457399103139013,0.465346534653465,0.514851485148515
"418",418,0.429906542056075,0.495029821073559,0.506958250497018
"419",419,0.435344827586207,0.480492813141684,0.53388090349076
"420",420,0.398305084745763,0.449901768172888,0.554027504911591
"421",421,0.407960199004975,0.49402390438247,0.52390438247012
"422",422,0.395256916996047,0.478527607361963,0.513292433537832
"423",423,0.372549019607843,0.433925049309665,0.506903353057199
"424",424,0.384297520661157,0.446428571428571,0.492063492063492
"425",425,0.371287128712871,0.488142292490119,0.505928853754941
"426",426,0.345991561181435,0.47808764940239,0.49601593625498
"427",427,0.37914691943128,0.412955465587045,0.502024291497976
"428",428,0.4125,0.451807228915663,0.508032128514056
"429",429,0.381642512077295,0.527514231499051,0.510436432637571
"430",430,0.359090909090909,0.464646464646465,0.505050505050505
"431",431,0.37280701754386,0.43687374749499,0.513026052104208
"432",432,0.417777777777778,0.442,0.518
"433",433,0.45662100456621,0.454175152749491,0.507128309572301
"434",434,0.476394849785408,0.44806517311609,0.517311608961303
"435",435,0.5,0.425196850393701,0.513779527559055
"436",436,0.52112676056338,0.467871485943775,0.526104417670683
"437",437,0.538793103448276,0.483234714003945,0.518737672583826
"438",438,0.506976744186047,0.518072289156627,0.502008032128514
"439",439,0.512931034482759,0.527494908350306,0.492871690427699
"440",440,0.525581395348837,0.532544378698225,0.451676528599605
"441",441,0.530172413793103,0.504892367906067,0.487279843444227
"442",442,0.587962962962963,0.522,0.496
"443",443,0.599099099099099,0.541910331384016,0.491228070175439
"444",444,0.567441860465116,0.534749034749035,0.5
"445",445,0.583333333333333,0.544933078393881,0.508604206500956
"446",446,0.574660633484163,0.506769825918762,0.504835589941973
"447",447,0.513888888888889,0.494071146245059,0.515810276679842
"448",448,0.481132075471698,0.526112185686654,0.497098646034816
"449",449,0.495535714285714,0.520161290322581,0.495967741935484
"450",450,0.484018264840183,0.519114688128773,0.48692152917505
"451",451,0.513513513513513,0.507936507936508,0.488095238095238
"452",452,0.493273542600897,0.51984126984127,0.494047619047619
"453",453,0.456221198156682,0.488,0.48
"454",454,0.502127659574468,0.492783505154639,0.496907216494845
"455",455,0.497835497835498,0.508771929824561,0.49317738791423
"456",456,0.502487562189055,0.514231499051233,0.462998102466793
"457",457,0.484304932735426,0.522633744855967,0.462962962962963
"458",458,0.491379310344828,0.516393442622951,0.497950819672131
"459",459,0.458149779735683,0.492125984251969,0.505905511811024
"460",460,0.453271028037383,0.523138832997988,0.490945674044266
"461",461,0.504273504273504,0.54043392504931,0.504930966469428
"462",462,0.5,0.495201535508637,0.479846449136276
"463",463,0.528384279475983,0.468041237113402,0.478350515463918
"464",464,0.555555555555556,0.488,0.502
"465",465,0.609442060085837,0.537223340040241,0.51307847082495
"466",466,0.62037037037037,0.58502024291498,0.520242914979757
"467",467,0.591304347826087,0.55688622754491,0.477045908183633
"468",468,0.627272727272727,0.531746031746032,0.452380952380952
"469",469,0.62280701754386,0.519114688128773,0.44466800804829
"470",470,0.663507109004739,0.554865424430642,0.4824016563147
"471",471,0.595918367346939,0.588353413654618,0.506024096385542
"472",472,0.587064676616915,0.554327808471455,0.497237569060773
"473",473,0.582159624413146,0.540337711069418,0.51031894934334
"474",474,0.586363636363636,0.580645161290323,0.516129032258065
"475",475,0.552742616033755,0.572301425661914,0.496945010183299
"476",476,0.581196581196581,0.520325203252033,0.483739837398374
"477",477,0.655660377358491,0.546511627906977,0.507751937984496
"478",478,0.619266055045872,0.584313725490196,0.525490196078431
"479",479,0.64,0.579268292682927,0.502032520325203
"480",480,0.642857142857143,0.529175050301811,0.498993963782696
"481",481,0.615720524017467,0.55952380952381,0.5
"482",482,0.653465346534653,0.569444444444444,0.496031746031746
"483",483,0.678861788617886,0.571428571428571,0.527162977867203
"484",484,0.650246305418719,0.582995951417004,0.536437246963563
"485",485,0.694117647058824,0.552845528455285,0.530487804878049
"486",486,0.643979057591623,0.573122529644269,0.525691699604743
"487",487,0.652173913043478,0.588822355289421,0.544910179640719
"488",488,0.669902912621359,0.562886597938144,0.542268041237113
"489",489,0.693227091633466,0.575371549893843,0.543524416135881
